"adjusted.Year","adjusted.PgCO2_to_atmos_cumulative_global_alldepths","adjusted.China","adjusted.Vietnam","adjusted.Indonesia","adjusted.India","adjusted.Morocco","adjusted.Japan","adjusted.United.States","adjusted.South.Korea","adjusted.United.Kingdom","adjusted.Malaysia","adjusted.Argentina","adjusted.Myanmar","adjusted.Mexico","adjusted.Thailand","adjusted.Russia","adjusted.Norway","adjusted.Guinea","adjusted.Guinea.Bissau","adjusted.Namibia","adjusted.New.Zealand","adjusted.Denmark","adjusted.Angola","adjusted.Canada","adjusted.Iceland","adjusted.Pakistan","adjusted.Turkey","adjusted.Brazil","adjusted.Bangladesh","adjusted.South.Africa","adjusted.Ireland","adjusted.Netherlands","adjusted.Côte.d.Ivoire","adjusted.Germany","adjusted.Republ..of.Congo","adjusted.Guyana","unadjusted.Year","unadjusted.PgCO2_to_atmos_cumulative_global_alldepths","unadjusted.China","unadjusted.Vietnam","unadjusted.Indonesia","unadjusted.India","unadjusted.Morocco","unadjusted.Japan","unadjusted.United.States","unadjusted.South.Korea","unadjusted.United.Kingdom","unadjusted.Malaysia","unadjusted.Argentina","unadjusted.Myanmar","unadjusted.Mexico","unadjusted.Thailand","unadjusted.Russia","unadjusted.Norway","unadjusted.Guinea","unadjusted.Guinea.Bissau","unadjusted.Namibia","unadjusted.New.Zealand","unadjusted.Denmark","unadjusted.Angola","unadjusted.Canada","unadjusted.Iceland","unadjusted.Pakistan","unadjusted.Turkey","unadjusted.Brazil","unadjusted.Bangladesh","unadjusted.South.Africa","unadjusted.Ireland","unadjusted.Netherlands","unadjusted.Côte.d.Ivoire","unadjusted.Germany","unadjusted.Republ..of.Congo","unadjusted.Guyana"
21,12.3500157964321,7.17864222326879,0.00779340550396469,1.64309392580792e-07,0.0253036552842853,0.0385834876653437,0.115956023643763,0.259129708210737,0.098817895341905,0.41875997888926,0.0882887578351866,0.0262496736632839,0,0.000312174220648928,0.0099038960257815,0.267338672722346,0.185589300389867,0.00770948156161353,0.0634182755339928,0.0476048175400694,0.0500129874803916,0.329788971914699,0.0280824707669847,0.0608018405558146,0.0615382469400574,0,0.112356614435268,0.021267188247553,0,0.0713718675206453,0.111913903191503,0.293078110908325,0.00672415809299354,0.128579585092658,0.0129479165023879,0,21,14.3598479799897,7.49088885578273,0.00896295389240601,1.66334010063784e-07,0.0281014872512577,0.0765086784285231,0.14068554891424,0.299417804416672,0.116516672223095,0.465057864711195,0.0886928262249453,0.0290176849061715,0,0.000545183758860265,0.00993140420319524,0.825528220993619,0.254459814253488,0.0109600236872217,0.0728313538460518,0.126309760615456,0.0776497337419477,0.386379362732571,0.162014523895871,0.105681803102793,0.121686651624818,0,0.122305855707573,0.0225042813941967,0,0.0950930020833835,0.137060326070928,0.293080186538621,0.00826688234270449,0.128582720870077,0.0336165307640764,0
22,12.8858021271599,7.48354876539656,0.00815476714474746,1.71089587377273e-07,0.0263743265122642,0.0406233400841805,0.12168011318508,0.270762566403021,0.103563809440334,0.43628204018378,0.0919049957084846,0.0273581243224692,0,0.000328049981697559,0.0103087094928225,0.282017871441819,0.193808294549804,0.00805347975820528,0.0661324689763669,0.0507785734058642,0.0523838256821677,0.343576480064107,0.0296195811442877,0.0638025171018839,0.0643098768578099,0,0.117165051377668,0.0221666242693996,0,0.0747943088065655,0.116666348433051,0.305027944230126,0.00704788710847825,0.133822321194685,0.0136743358915175,0,22,14.9453457285942,7.79631677996538,0.00932840270023194,1.73115989131e-07,0.0292472763669206,0.0796281863112682,0.14642175672544,0.311626043015181,0.121267436253227,0.484019787785771,0.0923091214771256,0.0302008303827776,0,0.000567412675477849,0.0103363398828455,0.859187693954246,0.264834969238647,0.0114068995317614,0.0758009252345579,0.131459820739363,0.0808157661643658,0.402133307154711,0.168620383450543,0.109990794247502,0.126648212545297,0,0.127292663594238,0.0234218542061529,0,0.0989702533401823,0.142648721745405,0.305030019825021,0.00860395004748631,0.133825456982867,0.0349871861572034,0
23,13.4222644362176,7.78846600673369,0.00851646039952504,1.77869754923256e-07,0.0274456786893747,0.0426788219749641,0.127401221756325,0.282417503555577,0.108308224078303,0.453806574282679,0.0955212094768611,0.0284676285241272,0,0.000344115915650274,0.0107135282169121,0.297019028588191,0.202039759469596,0.0083990346841579,0.0688513210500129,0.0540067438127734,0.0547649426172543,0.357369535997152,0.031178626105276,0.0668138972745402,0.0670876163435549,0,0.121977848405037,0.0230664590186543,0,0.0782290823691669,0.12141957985695,0.316977719341282,0.00737168732171146,0.139065031747079,0.0144034857396223,0,23,15.5308406252987,8.10174321643972,0.00969384972799395,1.79897935163886e-07,0.0303930599015615,0.0827476789992081,0.152157936596156,0.323834222148604,0.126018177142871,0.502981618498752,0.0959253991147001,0.0313839700964025,0,0.000589641483820644,0.0107412735900953,0.892847002963008,0.275210073687482,0.0118537731996143,0.0787704821585842,0.136609855777852,0.0839817831653624,0.417887174840991,0.175226210828746,0.114299764403554,0.131609749298519,0,0.132279447190669,0.0243394225487053,0,0.102847485711285,0.148237090199375,0.316979794905,0.00894101611044568,0.139068167558823,0.0363578348740077,0
24,13.9594014986841,8.0933990646258,0.00887845372318779,1.84649935698639e-07,0.0285176998358252,0.0447493441956984,0.133120312902455,0.294093018741737,0.113051721196676,0.471333697627868,0.0991374102810035,0.0295781631956313,0,0.000360365427053334,0.011118352531089,0.312345396946869,0.210283757591501,0.00874610906329559,0.0715746675400951,0.0572870452737862,0.0571559327251366,0.371168020980189,0.0327600647664618,0.0698355242364272,0.0698712068468974,0,0.126794759267623,0.0239666785019444,0,0.0816756787814321,0.12617363552722,0.328927461272738,0.00769558707630047,0.14430772773616,0.0151353386393138,0,24,16.1163338964202,8.40716880492033,0.0100592957411195,1.86679862367205e-07,0.0315388402550198,0.0858671630261091,0.157894100540797,0.336042367386927,0.130768904842438,0.521943396565623,0.0995416667119492,0.0325671065251282,0,0.00061187023044681,0.0111462061730768,0.926506218519207,0.285585149330614,0.0123006456267558,0.0817400308378571,0.141759876517652,0.0871477913761488,0.433640998787833,0.181832019866361,0.118608722596071,0.136571272276403,0,0.137266216941668,0.0252569883436977,0,0.106724707317541,0.153825443137657,0.328929536807319,0.00927808123756624,0.144310863578783,0.0377284797853079,0
25,14.4972083188669,8.39835095704515,0.00924071921299172,1.91430154370145e-07,0.0295903416806054,0.0468343593378424,0.138838084140341,0.305787642614769,0.117794709421169,0.488863463304757,0.102753604664819,0.0306897032379922,0,0.000376792107317136,0.0115231824171515,0.327998725842768,0.218540278757735,0.0090946688500858,0.0743023524859388,0.0606173703712217,0.0595564250480818,0.384971809963544,0.0343644551542608,0.0728668797224362,0.0726604266340952,0,0.13161555207156,0.0248672673688926,0,0.0851335821325196,0.130928535450606,0.340877184292046,0.00801960543817868,0.149550415424132,0.0158698612812726,0,25,16.7018262409595,8.7125939100445,0.0104247411759023,1.9346177883767e-07,0.032684618795204,0.0889866421162179,0.163630255407574,0.348250493305044,0.13551962502366,0.540905144624212,0.103157928586213,0.0337502410814614,0,0.000634098941894497,0.0115511381152254,0.960165380807446,0.295960208554494,0.0127475173466918,0.0847095748176205,0.1469098891072,0.0903137945765154,0.449394797803193,0.188437818449841,0.122917673969374,0.141532787402345,0,0.142252978800769,0.0261745526865808,0,0.110601922787835,0.159413787231997,0.340879259798372,0.00961514583125869,0.149553551301827,0.0390991225274709,0
26,15.0356775991982,8.7033232561865,0.00960323197060389,1.98210425433495e-07,0.0306635626823241,0.0489333569361746,0.14455503621524,0.317499968152691,0.122537471438176,0.506395880749714,0.106369796455296,0.0318022225733899,0,0.000393389750813702,0.0119280176738128,0.343979274732256,0.226809261012767,0.00944468345881706,0.0770342313537222,0.0639957210324037,0.0619660839133287,0.398780774040063,0.0359928691407363,0.0759074877056779,0.0754550802354733,0,0.136440012434927,0.025768210088021,0,0.0886022732279655,0.135684288920466,0.352826896531655,0.00834375479882771,0.154793098380453,0.016607086039011,0,26,17.2873180573469,9.01801873965551,0.0107901862810298,2.00243689190409e-07,0.033830396301822,0.0921061183923552,0.169366405099969,0.360458608210642,0.140270340919425,0.559866875578079,0.106774187198375,0.0349333745705308,0,0.000656327633290451,0.0119560696920993,0.993824512732947,0.306335258419401,0.0131943886635207,0.0876791161186635,0.152059897051104,0.0934797949209427,0.46514858260761,0.195043611074465,0.127226621455724,0.146494298052681,0,0.14723973616149,0.0270921162017616,0,0.11447913476063,0.165002126285289,0.352828972010004,0.00995221012089711,0.154796234295628,0.0404697640332256,0
27,15.5748001388682,9.0083165499027,0.00996596964341895,2.04990756804985e-07,0.0317373263327506,0.0510458595491479,0.150271525413402,0.329228668316066,0.127280199279821,0.523930929718143,0.10998598786931,0.0329156950022802,0,0.000410152362237788,0.0123328580116646,0.360285858680475,0.235090603222533,0.00979612564817074,0.079770172193233,0.0674201692992425,0.0643846060473373,0.412594782346685,0.0376467847136509,0.0789569099454511,0.0782549909651092,0,0.141267944361517,0.0266694915695833,0,0.0920812352910986,0.140440898972616,0.364776602627024,0.00866804282858508,0.160035778639715,0.0173470300072928,0,27,17.8728095726878,9.32344341222401,0.0111556311982536,2.07025596056043e-07,0.0349761732193073,0.0952255930645286,0.175102551842966,0.372666716839106,0.145021054372481,0.578828596782256,0.110390443951139,0.0361165074512599,0,0.000678556313256918,0.0123610010607665,1.02748362735169,0.316710302949693,0.0136412597505785,0.0906486558928358,0.157209902346991,0.0966457936374846,0.480902359311789,0.20164940030254,0.131535566726512,0.15145580615192,0,0.152226490958133,0.0280096792451521,0,0.118356344739851,0.170590462465184,0.364778678077365,0.0102892742372247,0.16003891459376,0.0418404048342276,0
28,16.1145641633805,9.31333076734806,0.0103289120834457,2.11771152136514e-07,0.0328116000917629,0.0531714195243444,0.155987802496064,0.340972504088583,0.13202302033937,0.541468570245508,0.113602180167521,0.0340300956519352,0,0.000427074158227075,0.0127377031062146,0.376915920460834,0.243384172776851,0.010148971208865,0.0825100555425765,0.0708888380364652,0.066811715893133,0.426413703671079,0.0393269276731685,0.082014742450769,0.0810599958914889,0,0.146099169778407,0.0275710974542997,0,0.0955699604251573,0.145198365084815,0.376726305220342,0.0089924739135101,0.165278457361634,0.0180896720527531,0,28,18.458300916432,9.62886799527829,0.0115210760083725,2.13807500934028e-07,0.0361219498009869,0.0983450668224427,0.180838696904806,0.384874821889602,0.149771766433191,0.597790312429108,0.114006699644046,0.037299639985235,0,0.000700784986708576,0.012765932310756,1.06114273210557,0.327085344439254,0.0140881307066668,0.093618194796692,0.162359906133509,0.0998117914261318,0.496656131398832,0.208255187594583,0.135844510734428,0.156417312797035,0,0.157213244293253,0.0289272420196221,0,0.122233553582734,0.176178797007243,0.376728380642492,0.0106263382547652,0.165281593355361,0.0432110452335206,0
29,16.6549575987686,9.61836540828974,0.0106920410834004,2.18551612325964e-07,0.0338863546895525,0.0553096162624711,0.161704041718942,0.352730327733438,0.136766016375736,0.559008749754406,0.117218374042098,0.0351453983095871,0,0.000444149565344112,0.0131425526269482,0.393865628087286,0.251689810483907,0.0105031985553518,0.085253773607805,0.0743998947741152,0.069247160393222,0.440237407825878,0.0410350274067653,0.0850806124046245,0.0838699426197287,0,0.150933527351534,0.0284730142028459,0,0.0990679556041895,0.149956684805369,0.388676005817638,0.00931705019481017,0.170521135207248,0.0188350021663352,0,29,19.0437921623663,9.93429252730946,0.0118865207574414,2.20589404679053e-07,0.0372677261912572,0.101464540059229,0.186574841008387,0.397082924900658,0.154522477700266,0.616752024908286,0.117622954732835,0.0384827723215602,0,0.000723013656446794,0.0131708634930992,1.09480183123649,0.337460384195599,0.0145350015881025,0.0965877332044678,0.167509909059685,0.102977788685879,0.512409900854108,0.214860973783087,0.140153454022509,0.161378818613298,0,0.162199996795303,0.0298448046408075,0,0.126110761777905,0.181767130615736,0.388678081211345,0.010963402215997,0.17052427124114,0.0445816854038394,0
30,17.1959660238207,9.92341970387658,0.0110553401641437,2.2533213651318e-07,0.0349615636449513,0.0574600538303515,0.167420362188479,0.364501081506498,0.1415092372755,0.576551408100655,0.120834569847472,0.0362615773019944,0,0.0004613732158904,0.0135474062527245,0.411129990260899,0.260007333971258,0.0108587882877313,0.0880012290717916,0.0779515532391763,0.0716907040545678,0.454065766789507,0.0427716757352531,0.0881541754077007,0.0866846873262439,0,0.155770870969268,0.029375229081423,0,0.102574747494261,0.154715854724843,0.400625705277338,0.00964177230965197,0.175763812553348,0.0195830200053811,0,30,19.6292833525488,10.2397170302575,0.012251965471712,2.27371307778291e-07,0.0384135024724243,0.104584012998972,0.192310984565761,0.409291026749232,0.159273188514967,0.63571373558189,0.121239209477276,0.0396659045452252,0,0.00074524232406835,0.0135757946368839,1.12846092716232,0.347835422964011,0.0149818724269861,0.0995572713294779,0.172659911495467,0.106143785644153,0.528163668809277,0.221466759342574,0.144462396900282,0.166340323957117,0,0.167186748822504,0.0307623671746206,0,0.12998796960388,0.187355463692095,0.400627780642323,0.0113004661451329,0.1757669486277,0.045952325443643,0
31,17.7375743370622,10.228492728556,0.011418794397144,2.32112722742202e-07,0.0360372029132504,0.0596223588187898,0.173136843500872,0.376283794119342,0.146252710934199,0.594096481065709,0.124450767738171,0.037378607745202,0,0.000478739942423477,0.0139522636794259,0.428702984329698,0.268336540374078,0.0112157227648641,0.090752333762398,0.0815420786052895,0.0741421247530908,0.467898655605933,0.0445375813289322,0.0912351129548521,0.0895040936031693,0,0.160611068132843,0.0302777300955351,0,0.106089885840308,0.159475871041386,0.412575404088733,0.009966639911775,0.181006489614708,0.0203337337787815,0,31,20.2147745109528,10.545141516628,0.0126174101661474,2.3415321050943e-07,0.0395592786914026,0.107703485769401,0.198047127811796,0.421499127935191,0.164023899071816,0.654675445226316,0.12485546402544,0.0408490367046737,0,0.00076747099048341,0.0139807257586904,1.16212002126125,0.358210461169301,0.0154287432416151,0.102526809293311,0.177809913651725,0.109309782430588,0.543917435909384,0.228072544543522,0.148771339544181,0.171301829031641,0,0.172173500579042,0.0316799296586315,0,0.133865177219413,0.192943796465139,0.412577479424711,0.011637530055974,0.181009625729704,0.0473229654090528,0
32,18.2797675062873,10.5335834771695,0.0117823902517691,2.38893368403758e-07,0.0371132506137081,0.061796178381026,0.178853537135097,0.388077576003156,0.150996450291568,0.611643902845394,0.128066967751437,0.0384964655679609,0,0.000496244771630287,0.0143571246232615,0.446577691354649,0.276677208742212,0.0115739857120441,0.0935070073223023,0.0851697938127738,0.0766012104677865,0.481735953047735,0.0463335150468212,0.0943231301013349,0.09232803178756,0,0.165453998391935,0.0311805059074805,0,0.109612945450195,0.164236729872531,0.424525102530712,0.010291652032192,0.186249166513745,0.0210877315211487,0,32,20.8002656512431,10.8505659935495,0.0129828548492769,2.40935113030752e-07,0.0407050548749332,0.110822958443321,0.203783270880367,0.43370722874346,0.168774609481689,0.67363715428411,0.128471718461724,0.0420321688275188,0,0.000789699656210766,0.0143856568679692,1.19577911431885,0.368585499053612,0.015875614042419,0.105496347165274,0.182959915648654,0.112475779119074,0.559671202522106,0.234678329540102,0.153080282054771,0.176263333952669,0,0.177160252181301,0.0325974921142552,0,0.137742384714995,0.198532129065293,0.424527177837404,0.0119745939563872,0.186252302669513,0.0486936053320583,0
33,18.8225305407279,10.8386909172679,0.0121461154610476,2.45674070531183e-07,0.0381896868100445,0.0639811784169829,0.184570474709713,0.399881613742949,0.155740458297977,0.629193607716652,0.131683169856877,0.0396151275614495,0,0.000513882917984659,0.0147619888216707,0.464746433379659,0.2850291023771,0.011933561874705,0.0962651759625033,0.0888330853709216,0.0790677569516451,0.495577542061162,0.0481602717001056,0.0974179533007986,0.0951563785525513,0,0.170299551898468,0.0320835457567868,0,0.11314352697541,0.168998427408127,0.436474800762233,0.0106168073252584,0.19149184332024,0.0218460067588821,0,33,21.3857567812086,11.155990465085,0.0133482995259619,2.4771701543248e-07,0.0418508310382586,0.113942431062231,0.209519413847786,0.445915329336446,0.173525319807785,0.692598863007526,0.132087972834238,0.0432153009295001,0,0.000811928321546132,0.0147905879701073,1.22943820678288,0.378960536754964,0.0163224848353426,0.108465884984871,0.188109917554765,0.115641775751729,0.575424968857019,0.241284114420192,0.157389224489375,0.181224838786203,0,0.182147003695621,0.0335150545536981,0,0.141619592142204,0.204120461566899,0.43647687603937,0.0123116578508564,0.19149497951687,0.0500642452308932,0
34,19.3658470191228,11.1438140238589,0.0125099589019039,2.52454825997481e-07,0.039266493320429,0.0661770418875787,0.19028767393703,0.411695164250739,0.160484731389828,0.646745531133183,0.13529937398635,0.040734572504215,0,0.000531649777339447,0.015166856032941,0.483200908747368,0.293391971176945,0.0122944367219674,0.0990267713412907,0.0925304078310868,0.081541566234692,0.509423310022239,0.0500186327002774,0.10051932840537,0.0979890166183306,0,0.175147628110617,0.032986839392869,0,0.116681256756888,0.173760959964335,0.448424498873898,0.0109421042335237,0.196734520073967,0.0226083543068861,0,34,21.9712479052889,11.4614149335504,0.0137137441989735,2.54498917766038e-07,0.0429966071900671,0.117061903649784,0.215255556757546,0.45812342980672,0.17827603008613,0.711560571540344,0.135704227170403,0.0443984330195889,0,0.000834156986658063,0.0151955190681752,1.26309729890858,0.38933557435203,0.0167693556237744,0.111435422774619,0.19325991940911,0.118807772352561,0.591178735033581,0.247889899233883,0.161698166880668,0.186186343569865,0,0.187133755159816,0.034432616983918,0,0.145496799530441,0.209708794012334,0.448426574121222,0.0126487217419376,0.196737656311529,0.0514348851159509,0
35,19.9097005538701,11.4489518017666,0.0128739104872989,2.59235631645194e-07,0.0403436535540208,0.0683834672540224,0.196005142895922,0.423517548963265,0.165229261899201,0.664299610429615,0.138915580051954,0.0418547793125385,0,0.000549540920575946,0.0155717260351736,0.501932322114884,0.301765553994207,0.012656596199141,0.101791729584652,0.0962602866422273,0.0840224457980668,0.523273148838173,0.051909362351152,0.103627018824023,0.100825834500053,0,0.179998134654325,0.0338903770229139,0,0.120225786007953,0.178524323977614,0.460374196917342,0.0112675410956776,0.201977196797598,0.0233746926060381,0,35,22.5567390260147,11.766839400266,0.0140791888698914,2.6128082006074e-07,0.0441423833353109,0.120181376219465,0.220991699634441,0.470331530207048,0.183026740337255,0.730522279964523,0.139320481485849,0.045581565102899,0,0.000856385651642636,0.015600450163923,1.29675639084144,0.399710611889652,0.0172162264096458,0.114404960547353,0.198409921233948,0.121973768935254,0.606932501119883,0.254495684009727,0.166007109247272,0.191147848325101,0,0.19212050659544,0.0353501794088808,0,0.149374006896463,0.21529712642575,0.460376272134608,0.0129857856310876,0.201980333076151,0.0528055249931557,0
36,20.4540748483357,11.7541032993294,0.0132379610685653,2.66016484370396e-07,0.0414211523673995,0.0706001670416937,0.201722883083133,0.435348148242085,0.169974039707853,0.681855785221681,0.142531787956817,0.042975726793719,0,0.000567552087367331,0.0159765986249523,0.520931506631028,0.310149580972798,0.0130200265256668,0.104559990448361,0.100021319420799,0.0865102082416338,0.537126954929168,0.0538331969826444,0.106740803836403,0.103666726250629,0,0.184850986335683,0.0347941492743457,0,0.123776789573222,0.183288515964557,0.472323894921992,0.0115931162150785,0.207219873504057,0.024145010376664,0,36,23.1422301448284,12.072263865984,0.0144446335396159,2.68062722333293e-07,0.0452881594768129,0.123300848778958,0.226727842492604,0.482539630567508,0.187777450572865,0.749483988326777,0.142936735789484,0.0467646971823453,0,0.000878614316554615,0.0160053812583484,1.33041548266437,0.410085649393392,0.0176630971940579,0.11737449831039,0.203559923041968,0.125139765507607,0.622686267154736,0.261101468763998,0.170316051599804,0.196109353064133,0,0.197107258014778,0.0362677418308471,0,0.153251214249824,0.220885458820916,0.47232597010897,0.0133228495191369,0.207223009823651,0.0541761648658842,0
